antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
deposit_type=Non Refund,"is_canceled=1, meal=BB",0.12236492211158553,0.28945801072066707,0.1039686600843896,0.8496606567491601,2.9353502935840328,1.0,0.06854915314798068,4.726254444878078,0.7512520565248,0.3377203738521486,0.7884159620132772,0.6044222833968951
meal=SC,"hotel=City Hotel, market_segment=Online TA",0.08849164073182395,0.3244637569311042,0.08227566710567155,0.9297563750118494,2.865516887944041,1.0,0.05356333689682643,9.617047001530059,0.714225837159417,0.24880771182141048,0.8960179772604936,0.5916653329853838
"deposit_type=Non Refund, hotel=City Hotel",is_canceled=1,0.10794486993431704,0.37076898556317056,0.10774354285330806,0.9981349082996581,2.692066885755197,1.0,0.06772093293101294,337.37269557388953,0.7045956947504666,0.29043710286502505,0.9970359189907206,0.6443648590684924
"deposit_type=Non Refund, meal=BB",is_canceled=1,0.1042958165910292,0.37076898556317056,0.1039686600843896,0.996863186680608,2.6886369289126133,1.0,0.0652990059684512,200.59562057674407,0.7011961463177022,0.28016637280166373,0.9950148463006081,0.638638385349173
"deposit_type=Non Refund, reserved_room_type=A",is_canceled=1,0.11962184063283812,0.37076898556317056,0.11898430487630968,0.9946704067321178,2.6827227882107976,1.0,0.07463223637367303,118.0636087614368,0.7124715350017966,0.3203613777526821,0.9915299895497807,0.6577913222827765
"adr_bucket=A1, market_segment=Online TA",hotel=Resort Hotel,0.049845229806474343,0.33593101192024094,0.042320630153763555,0.8490407270279366,2.5274258609667206,1.0,0.025576071665477675,4.398994344671044,0.6360442947880685,0.12322008646166623,0.7726753158454494,0.4875104249433245
reserved_room_type=E,"customer_type=Transient, hotel=Resort Hotel",0.054685468379065336,0.25337013144980663,0.034703755588923656,0.6346065347445928,2.5046619785580773,1.0,0.020848091277325627,2.043358569722381,0.6354969780792744,0.12695636162769286,0.5106096331708125,0.3857875740866389
"distribution_channel=TA/TO, reserved_room_type=E",hotel=Resort Hotel,0.03850380424296823,0.33593101192024094,0.03139024738065079,0.8152505446623094,2.426839189398423,1.0,0.018455625458531605,3.5944300180260544,0.6114859170751419,0.09150486623954614,0.7217917736650865,0.454346542870035
"adr_bucket=A1, stay_bucket=1",hotel=Resort Hotel,0.043897692288333935,0.33593101192024094,0.035609727453464086,0.8111981654882477,2.4147760602728994,1.0,0.02086313126208071,3.5172803791714378,0.612782669597625,0.10345079690013159,0.7156894270011057,0.4586006309636714
reserved_room_type=E,"hotel=Resort Hotel, is_family_trip=0",0.054685468379065336,0.3029720910333951,0.03978726438440051,0.7275655775425679,2.4014277191702518,1.0,0.023219093680454474,2.5585162942304605,0.6173406145353838,0.12516823687752354,0.6091484731775859,0.42944438857193185
stay_bucket=8-14,"deposit_type=No Deposit, hotel=Resort Hotel",0.040231861688295345,0.3203197745136693,0.030786266137623836,0.7652210175145955,2.388928434644426,1.0,0.01789920527336394,2.894979006600748,0.6057736812790966,0.09335809315458776,0.6545743517587062,0.43066602794022296
stay_bucket=8-14,"hotel=Resort Hotel, is_repeated_guest=0",0.040231861688295345,0.3210244192972007,0.03069399122549472,0.7629274395329442,2.376540205892047,1.0,0.01777858118976441,2.8639990193936904,0.6035001832505712,0.09285388011977871,0.6508378692770291,0.429270038196533
reserved_room_type=E,"deposit_type=No Deposit, hotel=Resort Hotel",0.054685468379065336,0.3203197745136693,0.04124688572171564,0.7542567878508974,2.35469942183888,1.0,0.023730048821359043,2.7658148501531783,0.6085988596251055,0.12358307990047,0.6384428986833238,0.4415123143130355
"is_family_trip=0, reserved_room_type=E",hotel=Resort Hotel,0.05039049065087368,0.33593101192024094,0.03978726438440051,0.7895788247045114,2.350419570349101,1.0,0.02285953586889507,3.155903806483474,0.6050319005866018,0.1148148148148148,0.6831335613127357,0.4540088100449091
"adr_bucket=A1, lead_time_bucket=1-30",hotel=Resort Hotel,0.06029746076219077,0.33593101192024094,0.04740413894924041,0.7861713967723984,2.3402763331628837,1.0,0.027148351939176637,3.1056134588921975,0.6094482126601413,0.13589688093692132,0.6780024258535029,0.4636420585719856
reserved_room_type=E,"hotel=Resort Hotel, is_repeated_guest=0",0.054685468379065336,0.3210244192972007,0.04062612722193794,0.7429053535818377,2.3141708509534427,1.0,0.023070756491553056,2.6409557342491343,0.600731046070319,0.12124170734760294,0.6213492005823733,0.43472843523770344
stay_bucket=8-14,hotel=Resort Hotel,0.040231861688295345,0.33593101192024094,0.03126441795502018,0.7771059216013345,2.313290211461157,1.0,0.01774928794663595,2.9793029624233163,0.5915129521811959,0.09064818192873647,0.6643510201504932,0.43508694671686365
"adr_bucket=A1, is_canceled=0",hotel=Resort Hotel,0.13004890570342842,0.33593101192024094,0.10087325621387647,0.7756563245823389,2.308975048622485,1.0,0.05718579572180377,2.960052191547011,0.6516543364451876,0.27628434886499403,0.6621681189082784,0.5379680014761068
"is_repeated_guest=0, stay_bucket=8-14",hotel=Resort Hotel,0.03957754867501615,0.33593101192024094,0.03069399122549472,0.7755404832556168,2.3086302119667086,1.0,0.017398665249773952,2.958524538017283,0.5902014388725855,0.08901593480111908,0.6619936772029713,0.433455203921171
"deposit_type=No Deposit, stay_bucket=8-14",hotel=Resort Hotel,0.039728543985772885,0.33593101192024094,0.030786266137623836,0.7749155405405406,2.3067698814437723,1.0,0.01744021615436535,2.9503102509809933,0.589930464666287,0.08926834014399686,0.6610525961913685,0.4332800746202678
"deposit_type=No Deposit, reserved_room_type=E",hotel=Resort Hotel,0.05381305102802641,0.33593101192024094,0.04124688572171564,0.7664848012470772,2.2816732425676176,1.0,0.02316941303535517,2.8437934302614516,0.5936724764520117,0.11835644136337377,0.6483570187065021,0.44463429993932546
"is_repeated_guest=0, reserved_room_type=E",hotel=Resort Hotel,0.05315034938637184,0.33593101192024094,0.04062612722193794,0.7643623737373737,2.27535519679515,1.0,0.02277127656865969,2.818178907215909,0.5919716801250401,0.11658922939887816,0.6451609238010003,0.4426491487125664
reserved_room_type=E,hotel=Resort Hotel,0.054685468379065336,0.33593101192024094,0.04179214656611498,0.7642276422764228,2.2749541279561027,1.0,0.02342160183620322,2.8165684666831163,0.5928510336207596,0.11980857561984463,0.6449580360538394,0.44431728715229524
"adr_bucket=A1, stay_bucket=4-7",hotel=Resort Hotel,0.05517200882483705,0.33593101192024094,0.04197669639037321,0.7608332066291622,2.264849566225236,1.0,0.023442707636173236,2.7765936011446755,0.5910806797420222,0.12023354717797159,0.6398464652559378,0.44289475344193463
"meal=HB, stay_bucket=4-7",hotel=Resort Hotel,0.04571802464579017,0.33593101192024094,0.03477086461592665,0.7605504587155963,2.2640078817616622,1.0,0.01941276233367184,2.7733149310610625,0.5850528869196112,0.10023941379894077,0.6394206843225689,0.4320282134261196
"customer_type=Transient, reserved_room_type=E",hotel=Resort Hotel,0.0465904419968291,0.33593101192024094,0.034703755588923656,0.7448685631976953,2.2173259888686525,1.0,0.019052581263117565,2.6028505009138896,0.5758347173727274,0.09977570363938933,0.6158058253253927,0.424087380535071
"adr_bucket=A1, deposit_type=No Deposit",hotel=Resort Hotel,0.1666401026768113,0.33593101192024094,0.12348060968551032,0.7410017618927762,2.205815288255405,1.0,0.06750103136679625,2.563990368941577,0.6559625504724033,0.32572857427363855,0.6099829343692882,0.5542895240068686
meal=SC,"is_family_trip=0, market_segment=Online TA",0.08849164073182395,0.4172168208776183,0.0809838183358639,0.915157834865864,2.1934825948312042,1.0,0.04406361731548796,6.869027660963128,0.5969270249624682,0.1906736979320969,0.8544189877581908,0.554631354299588
"meal=BB, reserved_room_type=E",hotel=Resort Hotel,0.04246323683614492,0.33593101192024094,0.031105034015888062,0.7325167917819044,2.180557214990986,1.0,0.016840315896113046,2.482656733869823,0.5654107954003821,0.08956521739130434,0.5972056924513858,0.41255515461841563
"adr_bucket=A1, market_segment=Offline TA/TO",hotel=Resort Hotel,0.043092383964298,0.33593101192024094,0.030895318306503702,0.7169554214522094,2.134234101680478,1.0,0.01641925015532151,2.3461639558223664,0.5553805093531963,0.08874698795180723,0.5737723284349561,0.4044623284157616
"adr_bucket=A1, customer_type=Transient",hotel=Resort Hotel,0.12999857393317618,0.33593101192024094,0.09168770814284156,0.7052977995741112,2.0995316733114473,1.0,0.048017155653281435,2.2533560561138666,0.6019568335199763,0.24499585322663794,0.5562174928872102,0.4891169615160672
adr_bucket=A1,"hotel=Resort Hotel, is_family_trip=0",0.20004362086755195,0.3029720910333951,0.12703738811666904,0.6350484337652534,2.096062484168732,1.0,0.0664297540045351,1.9099189411842612,0.6536793748409389,0.33788487282463187,0.4764175701718829,0.5271761813315012
"is_canceled=1, meal=SC",market_segment=Online TA,0.03310152756922716,0.4731857493981159,0.0321703898195606,0.9718702483527621,2.053887399586662,1.0,0.016507218690493455,18.728009305180393,0.5306848717983782,0.06785328827473945,0.9466040419083204,0.5199285293671342
deposit_type=Non Refund,"reserved_room_type=A, stay_bucket=2-3",0.12236492211158553,0.36071102014109674,0.09033713897440629,0.738260094604785,2.0466801771567864,1.0,0.04619876309005043,2.4424589704562125,0.5827067418785347,0.23001836900337477,0.5905765410613159,0.4943509775349506
"distribution_channel=TA/TO, meal=SC",market_segment=Online TA,0.08446509911164425,0.4731857493981159,0.08177234940314909,0.9681199721918761,2.045961809761405,1.0,0.04180466818201957,16.52489934364602,0.558397416621418,0.1718345114491706,0.939485259231881,0.570466169616006
meal=SC,"customer_type=Transient, market_segment=Online TA",0.08849164073182395,0.4297997634406798,0.07756125795871117,0.8764811830505261,2.0392779559346974,1.0,0.03952757170569562,4.616302605882018,0.559106620802469,0.17598355507337407,0.7833764193175257,0.5284701176397139
"meal=SC, stay_bucket=2-3",market_segment=Online TA,0.040735179390817805,0.4731857493981159,0.038822572121232454,0.9530477759472817,2.0141092100925313,1.0,0.019547265734321643,11.220219302292763,0.524883830090151,0.08171481036796384,0.9108751822884908,0.5175464379665496
"hotel=City Hotel, meal=SC",market_segment=Online TA,0.08786249360367086,0.4731857493981159,0.08227566710567155,0.936413977468016,1.9789564217838733,1.0,0.040700387225831386,8.28506375496116,0.5423339785255485,0.17184707572625013,0.8793008684572654,0.5551450117094725
"customer_type=Transient, meal=SC",market_segment=Online TA,0.08298031188920299,0.4731857493981159,0.07756125795871117,0.9346947027901336,1.9753230184532165,1.0,0.03829615689212927,8.066945150083352,0.5384330248398899,0.16205699863287412,0.8760373373817143,0.5493038114716516
"meal=SC, reserved_room_type=A",market_segment=Online TA,0.0870655739080103,0.4731857493981159,0.08136130661275574,0.9344830908565372,1.9748758115500806,1.0,0.04016311777631684,8.040889863230817,0.5407168706485692,0.16989559977578472,0.8756356551315577,0.5532133933930963
meal=SC,"is_repeated_guest=0, market_segment=Online TA",0.08849164073182395,0.4684126198525279,0.08181429254502597,0.9245426106739975,1.9737781850648572,1.0,0.04036369127478364,7.044868433637785,0.5412539023657957,0.17220799858744595,0.858052707524642,0.5496027403555341
"is_repeated_guest=0, meal=SC",market_segment=Online TA,0.08776183006316637,0.4731857493981159,0.08181429254502597,0.9322309309883388,1.9701162433021713,1.0,0.04028664521803649,7.7736681097276605,0.5397885704946987,0.17075476653185567,0.8713606001845334,0.5525659689688538
"is_family_trip=0, meal=SC",market_segment=Online TA,0.08688102408375206,0.4731857493981159,0.0809838183358639,0.9321232016993338,1.9698885752264907,1.0,0.03987295584631793,7.7613302894505205,0.5392036384071698,0.1690392393759521,0.8711561082048995,0.5516345692229473
meal=SC,"deposit_type=No Deposit, market_segment=Online TA",0.08849164073182395,0.4725649908983382,0.08234277613267454,0.9305147407337188,1.969072526859905,1.0,0.04052472473566115,7.590602879963743,0.5399255916820912,0.1720083410727741,0.8682581586978272,0.5523805996777551
"deposit_type=No Deposit, meal=SC",market_segment=Online TA,0.0884077544480702,0.4731857493981159,0.08234277613267454,0.9313976658126957,1.9683552748522486,1.0,0.04050948659155983,7.6792467318025635,0.539672902169215,0.17181565174773764,0.8697788943466768,0.5527077678091985
meal=SC,market_segment=Online TA,0.08849164073182395,0.4731857493981159,0.08237633064617604,0.9308939235946534,1.9672906987979548,1.0,0.04050334731101909,7.62326958792766,0.5394209595655725,0.17186761643068413,0.8688226897309763,0.5524913526638704
meal=SC,"distribution_channel=TA/TO, market_segment=Online TA",0.08849164073182395,0.47049299968962077,0.08177234940314909,0.9240686320978291,1.9640433177697167,1.0,0.04013765190777702,6.973494814324823,0.5384989127069707,0.1713542399099986,0.8565998790239553,0.5489350238778232
"customer_type=Transient, meal=HB",hotel=Resort Hotel,0.06726841094212685,0.33593101192024094,0.0443339009638534,0.6590597331338073,1.9618901195412284,1.0,0.021736355605798122,1.9477575769610784,0.5256468889113328,0.12353903693314634,0.4865890848900122,0.3955164819592025
adr_bucket=A1,hotel=Resort Hotel,0.20004362086755195,0.33593101192024094,0.1299650194196747,0.649683398331027,1.9339786303661637,1.0,0.06276416343344894,1.8956252284819264,0.6036969234530426,0.32010330578512397,0.47246956572696075,0.5182817431149715
"adr_bucket=A1, is_repeated_guest=0",hotel=Resort Hotel,0.18539707572414835,0.33593101192024094,0.12030970815961882,0.6489299126736346,1.9317356529968364,1.0,0.05802908090455213,1.8915567348306164,0.5921054437205018,0.3000104591569919,0.4713349160581498,0.5035340269056632
"adr_bucket=A1, is_family_trip=0",hotel=Resort Hotel,0.19579058628123716,0.33593101192024094,0.12703738811666904,0.6488431876606683,1.9314774898327074,1.0,0.0612652583427558,1.891089578060221,0.5996717093100118,0.313917333443887,0.4712043196675291,0.5135041488920131
adr_bucket=A1,"deposit_type=No Deposit, hotel=Resort Hotel",0.20004362086755195,0.3203197745136693,0.12348060968551032,0.6172684195076948,1.9270381307082045,1.0,0.05940268215631814,1.7758665867396217,0.6013689262619876,0.31112614135948596,0.4368946364175157,0.5013800523622015
deposit_type=Non Refund,"hotel=City Hotel, stay_bucket=2-3",0.12236492211158553,0.3589158536687666,0.08445671048326889,0.6902036059505039,1.9230234577140566,1.0,0.040538000004477034,2.0693725254555657,0.5469078830791247,0.2128316245639996,0.516761729606972,0.4627571107862182
"is_canceled=0, meal=SC",market_segment=Online TA,0.05539011316259678,0.4731857493981159,0.05020594082661544,0.9064061790095411,1.915539891390377,1.0,0.023996128620525636,5.628728959100712,0.505980272244293,0.10495212709991934,0.8223399976680051,0.5062540751805612
"adr_bucket=A1, meal=BB",hotel=Resort Hotel,0.17754531956479797,0.33593101192024094,0.11411051179021718,0.6427120245688637,1.9132262332525012,1.0,0.054467532927112046,1.8586379440238163,0.5803634784092799,0.2857292891950933,0.46197159957088124,0.49119819377571683
meal=SC,"customer_type=Transient, hotel=City Hotel",0.08849164073182395,0.497210781065188,0.08271187578119102,0.9346857522040003,1.879858176449026,1.0,0.03871287797518083,7.698002134315421,0.5134840201622644,0.16444021947599274,0.8700961648812365,0.5505187432905546
adr_bucket=A1,"hotel=Resort Hotel, is_repeated_guest=0",0.20004362086755195,0.3210244192972007,0.12030970815961882,0.6014173690610978,1.8734318416578537,1.0,0.05609082093650357,1.7034750839578803,0.5828070773982456,0.3002051324988487,0.4129647040820905,0.48809272905745055
meal=SC,"hotel=City Hotel, reserved_room_type=A",0.08849164073182395,0.5241550554068904,0.08666291974599233,0.9793345340790595,1.8684061595453332,1.0,0.04027957889515651,23.02609321336088,0.5099069706750368,0.16476348441835986,0.9565710087797373,0.572336430345336
"hotel=City Hotel, market_segment=Groups",is_canceled=1,0.11709686349185044,0.37076898556317056,0.08069860497110118,0.6891611146930297,1.8587345261531114,1.0,0.03728271968159873,2.0242995460990327,0.523273207539716,0.19819522848077797,0.5060019640240151,0.45340654888478493
"adr_bucket=A1, reserved_room_type=A",hotel=Resort Hotel,0.16871209388552877,0.33593101192024094,0.10339823335486414,0.612867939538584,1.8243863108538945,1.0,0.04672260893271577,1.7153551872925912,0.5435787923344687,0.25769359424652954,0.41703035767284036,0.4603319870494198
deposit_type=Non Refund,"meal=BB, stay_bucket=2-3",0.12236492211158553,0.3538910652719174,0.07880277495826657,0.6439980804826215,1.8197636043390815,1.0,0.035498922320282365,1.8149029522200157,0.5132863142618638,0.19826931194596875,0.44900635112374165,0.4333366560945357
meal=SC,"customer_type=Transient, reserved_room_type=A",0.08849164073182395,0.510565477438784,0.08207434002466257,0.9274812778462413,1.8165765584051752,1.0,0.03689356322507754,6.749078141827801,0.4931539850876484,0.1587564296029467,0.8518316162614206,0.5441165590072427
market_segment=Groups,"reserved_room_type=A, stay_bucket=2-3",0.16601095554865825,0.36071102014109674,0.1073073341777886,0.6463870641738252,1.7919803612348262,1.0,0.04742535304723381,1.8078778095752637,0.5299328246581053,0.25585023400936036,0.44686527225258865,0.4719377181334242
meal=SC,"deposit_type=No Deposit, hotel=City Hotel",0.08849164073182395,0.5559563455779345,0.08777860731991712,0.9919423642051378,1.7842090878088313,1.0,0.038581118124456776,55.10842953527417,0.48219807010307936,0.15768535262206151,0.9818539557662423,0.5749149768969861
"adr_bucket=A5, reserved_room_type=D",market_segment=Online TA,0.06046523332969826,0.4731857493981159,0.05055826321838116,0.8361542730299666,1.7670740805139216,1.0,0.02194697647273595,3.2153066201002347,0.46202948983779046,0.10465540294153396,0.6889876711139837,0.47150040980955144
"market_segment=Groups, meal=BB",is_canceled=1,0.12883255458899914,0.37076898556317056,0.08438960145626588,0.6550332074488866,1.7666882424211934,1.0,0.03662248588379088,1.8240335824312621,0.49814668718007504,0.20324464108935894,0.4517644797596897,0.44132008344117896
"is_canceled=1, reserved_room_type=D",market_segment=Online TA,0.051179021718158864,0.4731857493981159,0.04201863953225008,0.8210129486969349,1.735075390037103,1.0,0.017801455787080627,2.9433092883901955,0.4465080106577337,0.08711304347826088,0.6602463750770355,0.4549062048831434
reserved_room_type=D,"market_segment=Online TA, meal=BB",0.16088550361130452,0.35426855354880926,0.0975933025191051,0.6066009698107304,1.7122630945767985,1.0,0.040596627867756516,1.6414159591103228,0.4957340183195169,0.23372240191252985,0.39076990542847034,0.4410396400483847
"deposit_type=Non Refund, hotel=City Hotel",stay_bucket=2-3,0.10794486993431704,0.45882441761947507,0.08445671048326889,0.7824059682934411,1.7052404759816588,1.0,0.03492896840064589,2.487088355025927,0.46361758688476695,0.17510783358842355,0.5979234119370177,0.48323896484000706
is_family_trip=1,"market_segment=Online TA, meal=BB",0.07828267999899337,0.35426855354880926,0.047169257354729925,0.6025503643377624,1.700829380146342,1.0,0.019436165543562242,1.62468747864182,0.44704763569953143,0.12239611675845105,0.38449701056601737,0.3678479232183224
market_segment=Corporate,"is_canceled=0, reserved_room_type=A",0.04430873507872728,0.4382806667281833,0.03291697774496892,0.7429004165088982,1.6950335091318016,1.0,0.013497315792781888,2.184831751356212,0.42905190902910834,0.0732021266672885,0.5422988523581919,0.4090026036072923
deposit_type=Non Refund,"customer_type=Transient, reserved_room_type=A",0.12236492211158553,0.510565477438784,0.10585610146884883,0.8650853499691507,1.6943671050945137,1.0,0.043380796589187545,3.6277344413620223,0.4669470693214814,0.20083715304303537,0.7243458648465589,0.5362082244062367
"hotel=City Hotel, lead_time_bucket=181-365",is_canceled=1,0.11940373629507839,0.37076898556317056,0.07490206276371751,0.6273008290009836,1.6918913216221692,1.0,0.030630860585138968,1.6883080602250387,0.46439611946495113,0.18036926308985135,0.4076910348537296,0.4146594871039444
"market_segment=Groups, reserved_room_type=A",is_canceled=1,0.1561123740657165,0.37076898556317056,0.09777785234336334,0.6263299301450833,1.6892727130176075,1.0,0.03989622577715941,1.6839213659288748,0.4835113800797192,0.22786542333782966,0.4061480421632481,0.44502315190934794
"hotel=City Hotel, reserved_room_type=D",market_segment=Online TA,0.0985412175255224,0.4731857493981159,0.0784001207962486,0.7956073891206265,1.68138493209617,1.0,0.031771820934831524,2.577462308130083,0.4495515508031438,0.15892125354962672,0.6120214845254178,0.48064655372922543
deposit_type=Non Refund,"hotel=City Hotel, reserved_room_type=A",0.12236492211158553,0.5241550554068904,0.10718150475215797,0.8759169123191883,1.6711026694939204,1.0,0.04304331222290002,3.8348896170053535,0.4575850851277795,0.19872771953837057,0.7392363014659872,0.5402006301561373
"distribution_channel=TA/TO, reserved_room_type=D",market_segment=Online TA,0.13619777030257782,0.4731857493981159,0.10761771342767744,0.7901576743040158,1.6698678590999048,1.0,0.0431708694206997,2.5105242655627213,0.4644005378072339,0.21447797375240327,0.6016768235554757,0.5087949767066811
lead_time_bucket=0,"is_canceled=0, meal=BB",0.05254636814334488,0.4842671274819854,0.04221157798488369,0.8033205619412516,1.6588376876172228,1.0,0.016765099224495157,2.622200254426009,0.41919546501839294,0.08534454978714742,0.6186408729416828,0.4452432288824205
