support,itemsets
0.08082443439673179,"frozenset({'reserved_room_type=A', 'meal=HB', 'is_repeated_guest=0'})"
0.08079087988323029,"frozenset({'hotel=City Hotel', 'market_segment=Online TA', 'adr_bucket=A3'})"
0.08069860497110118,"frozenset({'market_segment=Groups', 'hotel=City Hotel', 'is_canceled=1'})"
0.0806566618292243,"frozenset({'customer_type=Transient', 'adr_bucket=A3', 'is_canceled=0'})"
0.08059794143059669,"frozenset({'reserved_room_type=A', 'adr_bucket=A4', 'stay_bucket=2-3'})"
0.08058955280222131,"frozenset({'is_family_trip=0', 'stay_bucket=4-7', 'lead_time_bucket=31-90'})"
0.08045533474821531,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0'})"
0.08040500297796307,"frozenset({'customer_type=Transient-Party', 'meal=BB', 'stay_bucket=2-3'})"
0.0803630598360862,"frozenset({'reserved_room_type=A', 'lead_time_bucket=31-90', 'market_segment=Online TA'})"
0.08026239629558171,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'lead_time_bucket=91-180'})"
0.08023723041045559,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0', 'deposit_type=No Deposit'})"
0.08017012138345259,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'deposit_type=No Deposit'})"
0.08015334412670184,"frozenset({'customer_type=Transient', 'is_canceled=0', 'market_segment=Direct'})"
0.08011978961320035,"frozenset({'customer_type=Transient', 'is_canceled=1', 'lead_time_bucket=31-90'})"
0.08007784647132347,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'market_segment=Offline TA/TO'})"
0.0800023488159451,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0', 'is_repeated_guest=0'})"
0.07958291739717639,"frozenset({'market_segment=Direct', 'meal=BB', 'is_family_trip=0'})"
0.07954097425529952,"frozenset({'stay_bucket=1', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.07948225385667189,"frozenset({'stay_bucket=4-7', 'distribution_channel=TA/TO', 'lead_time_bucket=31-90'})"
0.07948225385667189,"frozenset({'meal=HB', 'is_canceled=0'})"
0.07938997894454278,"frozenset({'customer_type=Transient', 'distribution_channel=TA/TO', 'meal=SC'})"
0.07937320168779204,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'lead_time_bucket=91-180'})"
0.07925576089053679,"frozenset({'hotel=Resort Hotel', 'is_canceled=1', 'deposit_type=No Deposit'})"
0.07921381774865992,"frozenset({'customer_type=Transient', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.07912993146490617,"frozenset({'adr_bucket=A5', 'stay_bucket=2-3'})"
0.07910476557978005,"frozenset({'reserved_room_type=A', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.07910476557978005,"frozenset({'is_canceled=1', 'adr_bucket=A4'})"
0.07907959969465393,"frozenset({'meal=HB', 'is_canceled=0', 'deposit_type=No Deposit'})"
0.07897893615414943,"frozenset({'hotel=City Hotel', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.07897893615414943,"frozenset({'hotel=Resort Hotel', 'is_canceled=1', 'customer_type=Transient'})"
0.07880277495826657,"frozenset({'deposit_type=Non Refund', 'meal=BB', 'stay_bucket=2-3'})"
0.07878599770151583,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'adr_bucket=A4'})"
0.07878599770151583,"frozenset({'customer_type=Transient', 'deposit_type=Non Refund', 'stay_bucket=2-3'})"
0.07860983650563297,"frozenset({'distribution_channel=TA/TO', 'is_canceled=0', 'stay_bucket=1'})"
0.07859305924888221,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.0784001207962486,"frozenset({'hotel=City Hotel', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.07828267999899337,frozenset({'is_family_trip=1'})
0.07819879371523962,"frozenset({'is_family_trip=1', 'deposit_type=No Deposit'})"
0.07813168468823663,"frozenset({'is_repeated_guest=0', 'meal=HB', 'is_canceled=0'})"
0.07812329605986125,"frozenset({'customer_type=Transient', 'hotel=City Hotel', 'market_segment=Offline TA/TO'})"
0.07807296428960901,"frozenset({'reserved_room_type=A', 'meal=HB', 'is_family_trip=0'})"
0.07798907800585526,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'deposit_type=No Deposit'})"
0.07798907800585526,"frozenset({'adr_bucket=A2', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.0778800258369754,"frozenset({'adr_bucket=A3', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.07778775092484627,"frozenset({'adr_bucket=A3', 'is_canceled=1'})"
0.07778775092484627,"frozenset({'lead_time_bucket=181-365', 'is_canceled=1', 'meal=BB'})"
0.07777936229647091,"frozenset({'hotel=City Hotel', 'lead_time_bucket=1-30', 'stay_bucket=2-3'})"
0.07757803521546192,"frozenset({'reserved_room_type=A', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.07756125795871117,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'meal=SC'})"
0.07751092618845892,"frozenset({'hotel=City Hotel', 'stay_bucket=1', 'distribution_channel=TA/TO'})"
0.07747737167495743,"frozenset({'is_repeated_guest=0', 'is_family_trip=1'})"
0.07739348539120368,"frozenset({'is_repeated_guest=0', 'is_family_trip=1', 'deposit_type=No Deposit'})"
0.07738509676282831,"frozenset({'stay_bucket=1', 'market_segment=Online TA'})"
0.07713343791156708,"frozenset({'stay_bucket=1', 'market_segment=Online TA', 'deposit_type=No Deposit'})"
0.07704955162781334,"frozenset({'is_canceled=0', 'market_segment=Direct', 'meal=BB'})"
0.07694049945893347,"frozenset({'market_segment=Groups', 'deposit_type=Non Refund'})"
0.07693211083055809,"frozenset({'market_segment=Groups', 'is_repeated_guest=0', 'deposit_type=Non Refund'})"
0.07692372220218271,"frozenset({'market_segment=Groups', 'is_family_trip=0', 'deposit_type=Non Refund'})"
0.07692372220218271,"frozenset({'is_canceled=0', 'market_segment=Direct', 'is_family_trip=0'})"
0.07688177906030585,"frozenset({'adr_bucket=A3', 'is_repeated_guest=0', 'is_canceled=1'})"
0.0767978927765521,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'stay_bucket=1'})"
0.07648751352666326,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'lead_time_bucket=31-90'})"
0.07642040449966025,"frozenset({'market_segment=Groups', 'is_canceled=1', 'deposit_type=Non Refund'})"
0.07639523861453414,"frozenset({'hotel=Resort Hotel', 'is_canceled=1', 'distribution_channel=TA/TO'})"
0.07633651821590652,"frozenset({'is_repeated_guest=0', 'stay_bucket=1', 'lead_time_bucket=1-30'})"
0.07610163662139603,"frozenset({'adr_bucket=A1', 'meal=BB', 'stay_bucket=2-3'})"
0.07595902993901467,"frozenset({'distribution_channel=TA/TO', 'stay_bucket=1', 'market_segment=Online TA'})"
0.07589192091201168,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'stay_bucket=2-3'})"
0.07560670754724895,"frozenset({'reserved_room_type=A', 'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.07551443263511984,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'market_segment=Online TA'})"
0.07550604400674446,"frozenset({'is_canceled=1', 'meal=BB', 'lead_time_bucket=91-180'})"
0.07548087812161833,"frozenset({'adr_bucket=A3', 'is_canceled=1', 'is_family_trip=0'})"
0.07524599652710785,"frozenset({'reserved_room_type=A', 'meal=HB', 'distribution_channel=TA/TO'})"
0.07514533298660336,"frozenset({'is_repeated_guest=0', 'stay_bucket=1', 'market_segment=Online TA'})"
0.07494400590559437,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'deposit_type=Non Refund'})"
0.07490206276371751,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'is_canceled=1'})"
0.0748349537367145,"frozenset({'meal=BB', 'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.07480978785158839,"frozenset({'reserved_room_type=A', 'adr_bucket=A5'})"
0.07472590156783464,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.07468395842595778,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'adr_bucket=A5'})"
0.0746755697975824,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'lead_time_bucket=91-180'})"
0.07465040391245627,"frozenset({'stay_bucket=4-7', 'adr_bucket=A5'})"
0.07455812900032716,"frozenset({'lead_time_bucket=181-365', 'customer_type=Transient', 'deposit_type=No Deposit'})"
0.07445746545982267,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'market_segment=Online TA'})"
0.07436519054769354,"frozenset({'customer_type=Transient', 'adr_bucket=A4', 'stay_bucket=2-3'})"
0.07432324740581668,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0', 'is_family_trip=0'})"
0.07419741798018606,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'adr_bucket=A5'})"
0.07399609089917708,"frozenset({'reserved_room_type=A', 'is_repeated_guest=0', 'adr_bucket=A5'})"
0.07387026147354646,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.07379476381816809,"frozenset({'lead_time_bucket=181-365', 'hotel=City Hotel', 'customer_type=Transient'})"
0.0736941002776636,"frozenset({'is_canceled=1', 'adr_bucket=A5'})"
0.0736269912506606,"frozenset({'customer_type=Transient-Party', 'market_segment=Groups', 'distribution_channel=TA/TO'})"
0.07361860262228523,"frozenset({'deposit_type=No Deposit', 'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.07352632771015612,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'adr_bucket=A5'})"
0.07342566416965161,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90'})"
0.07335016651427326,"frozenset({'hotel=City Hotel', 'lead_time_bucket=91-180', 'is_canceled=1'})"
0.07328305748727025,"frozenset({'is_canceled=1', 'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.07324950297376875,"frozenset({'is_canceled=1', 'is_family_trip=0', 'adr_bucket=A4'})"
0.07312367354813815,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'stay_bucket=2-3'})"
0.0730733417778859,"frozenset({'adr_bucket=A2', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.07290556921037841,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A5'})"
0.0728468488117508,"frozenset({'is_canceled=1', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.07277135115637243,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.07276296252799705,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'stay_bucket=4-7'})"
0.0726790762442433,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'lead_time_bucket=91-180'})"
0.07257002407536343,"frozenset({'adr_bucket=A3', 'distribution_channel=TA/TO', 'is_canceled=1'})"
0.0725196923051112,"frozenset({'lead_time_bucket=181-365', 'is_canceled=1', 'customer_type=Transient'})"
0.0724190287646067,"frozenset({'hotel=Resort Hotel', 'meal=BB', 'stay_bucket=2-3'})"
0.07240225150785595,"frozenset({'market_segment=Groups', 'is_canceled=1', 'stay_bucket=2-3'})"
0.07233514248085296,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.07230158796735146,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'is_repeated_guest=0'})"
0.0720918722579671,"frozenset({'is_canceled=1', 'lead_time_bucket=31-90', 'meal=BB'})"
0.0720918722579671,"frozenset({'meal=BB', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.07194926557558573,"frozenset({'stay_bucket=4-7', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.0718318247783305,"frozenset({'stay_bucket=1', 'meal=BB', 'lead_time_bucket=1-30'})"
0.071798270264829,"frozenset({'meal=HB', 'is_canceled=0', 'is_family_trip=0'})"
0.07173954986620137,"frozenset({'is_canceled=0', 'lead_time_bucket=31-90', 'stay_bucket=2-3'})"
0.07168921809594914,"frozenset({'customer_type=Transient', 'is_canceled=1', 'adr_bucket=A4'})"
0.07167244083919838,"frozenset({'adr_bucket=A4', 'meal=BB', 'stay_bucket=2-3'})"
0.07165566358244764,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.07155500004194314,"frozenset({'market_segment=Groups', 'distribution_channel=TA/TO', 'deposit_type=No Deposit'})"
0.07155500004194314,"frozenset({'market_segment=Groups', 'distribution_channel=TA/TO', 'deposit_type=Non Refund'})"
0.07149627964331552,"frozenset({'hotel=Resort Hotel', 'is_repeated_guest=0', 'adr_bucket=A5'})"
0.07148789101494014,"frozenset({'customer_type=Transient', 'is_canceled=1', 'adr_bucket=A5'})"
0.07140400473118641,"frozenset({'adr_bucket=A3', 'meal=BB', 'stay_bucket=2-3'})"
0.07138722747443565,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.0713368957041834,"frozenset({'is_canceled=0', 'stay_bucket=1', 'lead_time_bucket=1-30'})"
0.07125300942042967,"frozenset({'is_canceled=0', 'market_segment=Online TA', 'adr_bucket=A4'})"
0.07096779605566694,"frozenset({'customer_type=Transient', 'lead_time_bucket=91-180', 'stay_bucket=2-3'})"
0.07095940742729157,"frozenset({'customer_type=Transient', 'is_family_trip=1'})"
0.07092585291379007,"frozenset({'customer_type=Transient', 'is_family_trip=1', 'deposit_type=No Deposit'})"
0.07080841211653482,"frozenset({'hotel=City Hotel', 'adr_bucket=A2', 'stay_bucket=2-3'})"
0.07080002348815945,"frozenset({'adr_bucket=A2', 'meal=BB', 'stay_bucket=2-3'})"
0.07065741680577808,"frozenset({'customer_type=Transient', 'market_segment=Groups'})"
0.07061547366390121,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'is_family_trip=0'})"
0.07061547366390121,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'is_repeated_guest=0'})"
0.0705567532652736,"frozenset({'is_canceled=1', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.07028831715726161,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'is_family_trip=1'})"
0.07024637401538475,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7', 'is_canceled=1'})"
0.07018765361675712,"frozenset({'is_canceled=1', 'adr_bucket=A2'})"
0.07007860144787725,"frozenset({'hotel=City Hotel', 'adr_bucket=A1'})"
0.06999471516412352,"frozenset({'is_canceled=1', 'adr_bucket=A1'})"
0.06981855396824066,"frozenset({'stay_bucket=4-7', 'meal=BB', 'lead_time_bucket=91-180'})"
0.06975983356961303,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'stay_bucket=2-3'})"
0.06965917002910854,"frozenset({'reserved_room_type=A', 'distribution_channel=Direct'})"
0.06964239277235779,"frozenset({'is_canceled=1', 'market_segment=Offline TA/TO'})"
0.06962561551560704,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90', 'is_canceled=1'})"
0.06961722688723167,"frozenset({'customer_type=Transient', 'stay_bucket=1', 'lead_time_bucket=1-30'})"
0.06952495197510256,"frozenset({'stay_bucket=4-7', 'meal=BB', 'lead_time_bucket=31-90'})"
0.0695081747183518,"frozenset({'is_canceled=1', 'adr_bucket=A1', 'is_family_trip=0'})"
0.06948300883322568,"frozenset({'lead_time_bucket=181-365', 'is_canceled=0', 'distribution_channel=TA/TO'})"
0.06941589980622269,"frozenset({'stay_bucket=1', 'market_segment=Online TA', 'is_family_trip=0'})"
0.06939073392109656,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'stay_bucket=4-7'})"
0.06936556803597044,"frozenset({'customer_type=Transient', 'stay_bucket=1', 'market_segment=Online TA'})"
0.06911390918470921,"frozenset({'is_repeated_guest=0', 'is_canceled=1', 'adr_bucket=A2'})"
0.06907196604283233,"frozenset({'hotel=City Hotel', 'adr_bucket=A3', 'is_canceled=1'})"
0.06904680015770621,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A1', 'stay_bucket=2-3'})"
0.0690216342725801,"frozenset({'deposit_type=No Deposit', 'market_segment=Offline TA/TO', 'stay_bucket=2-3'})"
0.06890419347532485,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=91-180'})"
0.06887063896182335,"frozenset({'is_canceled=1', 'adr_bucket=A2', 'is_family_trip=0'})"
0.06886225033344798,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'market_segment=Offline TA/TO'})"
0.0688203071915711,"frozenset({'adr_bucket=A3', 'market_segment=Online TA', 'meal=BB'})"
0.06875319816456811,"frozenset({'hotel=City Hotel', 'adr_bucket=A1', 'is_family_trip=0'})"
0.06870286639431586,"frozenset({'hotel=City Hotel', 'is_canceled=1', 'adr_bucket=A4'})"
0.06868608913756512,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.06853509382680838,"frozenset({'is_canceled=1', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.06845959617143,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'adr_bucket=A5'})"
0.06839248714442701,"frozenset({'adr_bucket=A2', 'market_segment=Online TA'})"
0.0683002122322979,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'customer_type=Transient'})"
0.0682666577187964,"frozenset({'adr_bucket=A2', 'market_segment=Online TA', 'deposit_type=No Deposit'})"
0.06819116006341804,"frozenset({'customer_type=Transient-Party', 'market_segment=Offline TA/TO'})"
0.0681659941782919,"frozenset({'hotel=Resort Hotel', 'is_repeated_guest=0', 'lead_time_bucket=91-180'})"
0.06803177612428592,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A2', 'market_segment=Online TA'})"
0.06795627846890755,"frozenset({'reserved_room_type=A', 'deposit_type=No Deposit', 'meal=HB'})"
0.06785561492840306,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.06784722630002768,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'adr_bucket=A1'})"
0.0678388376716523,"frozenset({'stay_bucket=4-7', 'reserved_room_type=D'})"
0.06767106510414482,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'market_segment=Offline TA/TO'})"
0.0676458992190187,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'is_canceled=1'})"
0.06762073333389257,"frozenset({'customer_type=Transient', 'adr_bucket=A3', 'stay_bucket=2-3'})"
0.06757040156364033,"frozenset({'meal=HB', 'is_canceled=0', 'distribution_channel=TA/TO'})"
0.06749490390826196,"frozenset({'hotel=Resort Hotel', 'meal=HB'})"
0.06746973802313584,"frozenset({'customer_type=Transient', 'is_canceled=0', 'market_segment=Offline TA/TO'})"
0.06746134939476046,"frozenset({'customer_type=Transient-Party', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.06743618350963435,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'market_segment=Online TA'})"
0.0673858517393821,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'reserved_room_type=D'})"
0.06726841094212685,"frozenset({'customer_type=Transient', 'meal=HB'})"
0.06718452465837312,"frozenset({'reserved_room_type=A', 'adr_bucket=A3', 'is_canceled=1'})"
0.06710902700299474,"frozenset({'distribution_channel=TA/TO', 'is_canceled=1', 'adr_bucket=A5'})"
0.06705030660436712,"frozenset({'stay_bucket=4-7', 'deposit_type=No Deposit', 'reserved_room_type=D'})"
0.06689092266523501,"frozenset({'reserved_room_type=A', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.06680703638148126,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'deposit_type=Non Refund'})"
0.06654698890184466,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.06652182301671854,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7'})"
0.0663372731924603,"frozenset({'lead_time_bucket=181-365', 'meal=BB', 'stay_bucket=2-3'})"
0.06632049593570956,"frozenset({'hotel=Resort Hotel', 'meal=HB', 'is_repeated_guest=0'})"
0.06627016416545731,"frozenset({'lead_time_bucket=181-365', 'stay_bucket=4-7', 'is_repeated_guest=0'})"
0.06612755748307594,"frozenset({'customer_type=Transient', 'meal=HB', 'is_repeated_guest=0'})"
0.06609400296957445,"frozenset({'reserved_room_type=A', 'deposit_type=No Deposit', 'distribution_channel=Direct'})"
0.06608561434119907,"frozenset({'reserved_room_type=A', 'stay_bucket=1', 'lead_time_bucket=1-30'})"
0.0659430076588177,"frozenset({'hotel=Resort Hotel', 'distribution_channel=Direct'})"
0.06593461903044233,"frozenset({'reserved_room_type=A', 'distribution_channel=Direct', 'is_family_trip=0'})"
0.06593461903044233,"frozenset({'market_segment=Groups', 'adr_bucket=A1'})"
0.06582556686156246,"frozenset({'is_canceled=0', 'market_segment=Online TA', 'reserved_room_type=D'})"
0.06580040097643634,"frozenset({'market_segment=Groups', 'adr_bucket=A1', 'is_family_trip=0'})"
0.06579201234806097,"frozenset({'hotel=Resort Hotel', 'is_canceled=1', 'meal=BB'})"
0.06570812606430723,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'adr_bucket=A5'})"
0.06566618292243036,"frozenset({'market_segment=Groups', 'meal=BB', 'deposit_type=Non Refund'})"
0.06565779429405498,"frozenset({'is_canceled=1', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.06554035349679974,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'lead_time_bucket=31-90'})"
0.06546485584142137,"frozenset({'adr_bucket=A2', 'market_segment=Online TA', 'is_family_trip=0'})"
0.06539774681441837,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'lead_time_bucket=1-30'})"
0.06532224915904,"frozenset({'reserved_room_type=A', 'adr_bucket=A5', 'is_family_trip=0'})"
0.06531386053066462,"frozenset({'reserved_room_type=A', 'hotel=City Hotel', 'adr_bucket=A1'})"
0.0652886946455385,"frozenset({'customer_type=Transient-Party', 'hotel=Resort Hotel'})"
0.06514608796315714,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'adr_bucket=A5'})"
0.06512092207803102,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2'})"
0.06508736756452953,"frozenset({'hotel=City Hotel', 'is_repeated_guest=0', 'adr_bucket=A1'})"
0.06507897893615415,"frozenset({'is_canceled=1', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.06503703579427728,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'market_segment=Offline TA/TO'})"
0.06498670402402504,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1'})"
0.06490281774027129,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'stay_bucket=2-3'})"
0.06478537694301605,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'market_segment=Offline TA/TO'})"
0.06475182242951455,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'adr_bucket=A1'})"
0.06472665654438843,"frozenset({'reserved_room_type=A', 'market_segment=Online TA', 'lead_time_bucket=91-180'})"
0.06465115888901006,"frozenset({'stay_bucket=4-7', 'market_segment=Offline TA/TO'})"
0.06465115888901006,"frozenset({'reserved_room_type=A', 'is_repeated_guest=0', 'distribution_channel=Direct'})"
0.0646343816322593,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'market_segment=Offline TA/TO'})"
0.06460921574713319,"frozenset({'hotel=Resort Hotel', 'lead_time_bucket=31-90', 'is_family_trip=0'})"
0.06455888397688093,"frozenset({'market_segment=Groups', 'is_canceled=0'})"
0.0645085522066287,"frozenset({'adr_bucket=A2', 'stay_bucket=4-7'})"
0.06449177494987794,"frozenset({'stay_bucket=4-7', 'reserved_room_type=D', 'is_family_trip=0'})"
0.06440788866612421,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'market_segment=Offline TA/TO'})"
0.06437433415262271,"frozenset({'stay_bucket=4-7', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.06425689335536747,"frozenset({'market_segment=Groups', 'hotel=City Hotel', 'deposit_type=Non Refund'})"
0.06424850472699209,"frozenset({'market_segment=Groups', 'is_repeated_guest=0', 'adr_bucket=A1'})"
0.06419817295673984,"frozenset({'is_repeated_guest=0', 'market_segment=Groups', 'is_canceled=0'})"
0.0641142866729861,"frozenset({'market_segment=Groups', 'is_canceled=0', 'is_family_trip=0'})"
0.06404717764598311,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'lead_time_bucket=1-30'})"
0.06401362313248161,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'stay_bucket=4-7'})"
0.06400523450410624,"frozenset({'is_canceled=1', 'adr_bucket=A1', 'meal=BB'})"
0.06391295959197711,"frozenset({'adr_bucket=A5', 'meal=BB', 'stay_bucket=2-3'})"
0.06386262782172487,"frozenset({'market_segment=Online TA', 'lead_time_bucket=1-30', 'stay_bucket=2-3'})"
0.06383746193659874,"frozenset({'is_family_trip=1', 'meal=BB'})"
0.06377035290959575,"frozenset({'meal=BB', 'is_family_trip=1', 'deposit_type=No Deposit'})"
0.06376196428122037,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'reserved_room_type=D'})"
0.06374518702446963,"frozenset({'hotel=Resort Hotel', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.06373679839609425,"frozenset({'stay_bucket=4-7', 'adr_bucket=A4'})"
0.06369485525421738,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'hotel=Resort Hotel'})"
0.06369485525421738,"frozenset({'customer_type=Transient', 'adr_bucket=A3', 'is_canceled=1'})"
0.06365291211234052,"frozenset({'reserved_room_type=A', 'market_segment=Groups', 'adr_bucket=A1'})"
0.0635270826867099,"frozenset({'customer_type=Transient', 'market_segment=Groups', 'distribution_channel=TA/TO'})"
0.06343480777458078,"frozenset({'hotel=City Hotel', 'adr_bucket=A1', 'meal=BB'})"
0.06343480777458078,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'hotel=Resort Hotel'})"
0.06343480777458078,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'adr_bucket=A4'})"
0.06332575560570092,"frozenset({'distribution_channel=TA/TO', 'reserved_room_type=A', 'adr_bucket=A5'})"
0.06331736697732554,"frozenset({'hotel=Resort Hotel', 'meal=HB', 'deposit_type=No Deposit'})"
0.06321670343682105,"frozenset({'hotel=Resort Hotel', 'stay_bucket=1', 'deposit_type=No Deposit'})"
0.06314959440981804,"frozenset({'is_family_trip=0', 'adr_bucket=A5', 'stay_bucket=2-3'})"
0.06311603989631655,"frozenset({'is_repeated_guest=0', 'is_family_trip=1', 'meal=BB'})"
0.06305731949768893,"frozenset({'market_segment=Groups', 'is_canceled=0', 'deposit_type=No Deposit'})"
0.06299021047068594,"frozenset({'customer_type=Transient-Party', 'market_segment=Groups', 'meal=BB'})"
0.06294826732880907,"frozenset({'hotel=Resort Hotel', 'distribution_channel=Direct', 'deposit_type=No Deposit'})"
0.06288954693018145,"frozenset({'adr_bucket=A3', 'is_canceled=0', 'market_segment=Online TA'})"
0.06284760378830458,"frozenset({'hotel=Resort Hotel', 'adr_bucket=A2', 'is_repeated_guest=0'})"
0.06283082653155382,"frozenset({'hotel=Resort Hotel', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.06273855161942471,"frozenset({'lead_time_bucket=181-365', 'market_segment=Online TA'})"
0.06271338573429859,"frozenset({'customer_type=Transient-Party', 'is_family_trip=0', 'hotel=Resort Hotel'})"
0.06269660847754784,"frozenset({'distribution_channel=TA/TO', 'hotel=City Hotel', 'adr_bucket=A1'})"
0.06266305396404634,"frozenset({'hotel=Resort Hotel', 'market_segment=Offline TA/TO'})"
